,Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,AI,AI_Mod,DBE,DBE_O,DBE_AI,GFE,kmass.CH2,kdefect.CH2,NOSC,OtoC_ratio,HtoC_ratio,NtoC_ratio,PtoC_ratio,NtoP_ratio,bs1_class,bs2_class,bs3_class,delGcox0PerCmol,delGcoxPerCmol,lamO20,lamO2,delGd0,delGd,n.mf 
C21H29O8P,439.1529344,21,29,8,0,0,0,1,0,CHOP,Lignin,440.1602109,-0.469133585,3,0,0.1875,8,0,-1,84.72857143,438.6625724,0.337427645,-0.857142857,0.380952381,1.380952381,0,0.047619048,0,Lignin,Lignin,Lipid,84.72857143,-153.0919247,0.038365809,0.034329664,1779.3,-3214.930419,1
C21H29O9P,455.14777,21,29,9,0,0,0,1,0,CHOP,Lignin,456.1550465,-0.279431006,2,0,0.161290323,8,-1,-2,82.01428571,454.639548,0.360452029,-0.761904762,0.428571429,1.380952381,0,0.047619048,0,Lignin,Lignin,Lipid,82.01428571,-152.0010825,0.039901689,0.035676168,1722.3,-3192.022733,1
C21H30O10,441.1765589,21,30,10,0,0,0,0,0,CHO,Lignin,442.1838354,0.139823917,3,0,0.125,7,-3,-3,73.87142857,440.6839372,0.316062798,-0.476190476,0.476190476,1.428571429,0,0,NA,Lignin,Lignin,Other,73.87142857,-144.9234279,0.044857182,0.040641751,1551.3,-3043.391986,2
C21H30O11,457.1715231,21,30,11,0,0,0,0,0,CHO,Lignin,458.1787996,0.026636573,4,0,0.096774194,7,-4,-4,71.15714286,456.6610413,0.338958672,-0.380952381,0.523809524,1.428571429,0,0,NA,Lignin,Lignin,Other,71.15714286,-143.8325857,0.046636115,0.042205651,1494.3,-3020.484299,2
C21H30O12,473.1663521,21,30,12,0,0,0,0,0,CHO,Lignin,474.1736286,0.206327166,4,0,0.066666667,7,-5,-5,68.44285714,472.6380104,0.361989649,-0.285714286,0.571428571,1.428571429,0,0,NA,Lignin;Amino Sugar,Lignin,Other,68.44285714,-142.7417434,0.048816823,0.043825972,1437.3,-2997.576612,3
C21H30O13,489.1612651,21,30,13,0,0,0,0,0,CHO,Lignin,490.1685415,0.203034074,4,0,0.034482759,7,-6,-6,65.72857143,488.6150632,0.384936776,-0.19047619,0.619047619,1.428571429,0,0,NA,Lignin;Amino Sugar,Lignin,Other,65.72857143,-141.6509012,0.054360583,0.045653878,1380.3,-2974.668926,2
C21H30O5,361.2020508,21,30,5,0,0,0,0,0,CHO,Lignin,362.2093273,-0.008772687,1,0.125,0.243243243,7,2,2,87.44285714,360.7987293,0.201270653,-0.952380952,0.238095238,1.428571429,0,0,NA,Other,Lignin,Other,87.44285714,-150.377639,0.036882904,0.033573689,1836.3,-3157.930419,1
C21H30O6,377.1969233,21,30,6,0,0,0,0,0,CHO,Lignin,378.2041998,0.102808481,1,0.066666667,0.222222222,7,1,1,84.72857143,376.7757419,0.224258108,-0.857142857,0.285714286,1.428571429,0,0,NA,Lignin,Lignin,Other,84.72857143,-149.2867968,0.038365809,0.034895264,1779.3,-3135.022733,1
C21H30O7,393.1919402,21,30,7,0,0,0,0,0,CHO,Lignin,394.1992166,-0.160600845,1,0,0.2,7,0,0,82.01428571,392.7528985,0.247101473,-0.761904762,0.333333333,1.428571429,0,0,NA,Lignin,Lignin,Other,82.01428571,-148.1959546,0.039901689,0.036260573,1722.3,-3112.115046,1
C21H30O8,409.1867344,21,30,8,0,0,0,0,0,CHO,Lignin,410.1940108,0.139205903,2,0,0.176470588,7,-1,-1,79.3,408.7298328,0.270167192,-0.666666667,0.380952381,1.428571429,0,0,NA,Lignin,Lignin,Other,79.3,-147.1051123,0.041493436,0.037671824,1665.3,-3089.207359,1
C21H30O9,425.1816982,21,30,9,0,0,0,0,0,CHO,Lignin,426.1889747,0.01853677,2,0,0.151515152,7,-2,-2,76.58571429,424.7069365,0.293063488,-0.571428571,0.428571429,1.428571429,0,0,NA,Lignin,Lignin,Other,76.58571429,-146.0142701,0.043144154,0.039131376,1608.3,-3066.299673,1
C21H31O10P,473.1582831,21,31,10,0,0,0,1,0,CHOP,Lignin,474.1655596,-0.159966365,5,0,0.066666667,7,-3,-4,82.01428571,472.6299503,0.370049656,-0.761904762,0.476190476,1.476190476,0,0.047619048,0,Protein,Lignin,Lipid,82.01428571,-152.0010825,0.039901689,0.035676168,1722.3,-3192.022733,1
C21H31O11P,489.1532671,21,31,11,0,0,0,1,0,CHOP,Lignin,490.1605435,-0.296185847,6,0,0.034482759,7,-4,-5,79.3,488.6070742,0.392925848,-0.666666667,0.523809524,1.476190476,0,0.047619048,0,Protein,Lignin,Lipid,79.3,-150.9102403,0.041493436,0.037067659,1665.3,-3169.115046,1
C21H31O12P,505.1482794,21,31,12,0,0,0,1,0,CHOP,Lignin,506.1555558,-0.479821023,-1,0,0,7,-5,-6,76.58571429,504.5842263,0.415773714,-0.571428571,0.571428571,1.476190476,0,0.047619048,0,Amino Sugar,Lignin,Lipid,76.58571429,-149.8193981,0.043144154,0.038506432,1608.3,-3146.207359,1
C21H31O13N,504.1722947,21,31,13,1,0,0,0,0,CHON,Lignin,505.1795711,-0.061443298,-1,0,0,7,-6,-7,63.01428571,503.6093314,0.390668628,-0.095238095,0.619047619,1.476190476,0.047619048,0,NA,Amino Sugar,Lignin,Other,63.01428571,-138.657495,0.054737006,0.046568557,1323.3,-2911.807396,2
C21H31O6P,409.1787026,21,31,6,0,0,0,1,0,CHOP,Lignin,410.1859791,-0.375127374,2,0,0.176470588,7,1,0,92.87142857,408.72181,0.278189952,-1.142857143,0.285714286,1.476190476,0,0.047619048,0,Other,Lignin,Lipid,92.87142857,-156.3644514,0.034065425,0.030539274,1950.3,-3283.65348,1
C21H31O8P,441.168514,21,31,8,0,0,0,1,0,CHOP,Lignin,442.1757905,-0.307521924,2,0,0.125,7,-1,-2,87.44285714,440.6759013,0.32409871,-0.952380952,0.380952381,1.476190476,0,0.047619048,0,Protein,Lignin,Lipid,87.44285714,-154.182767,0.036882904,0.033026002,1836.3,-3237.838106,1
C21H31O9P,457.1634444,21,31,9,0,0,0,1,0,CHOP,Lignin,458.1707209,-0.331256154,3,0,0.096774194,7,-2,-3,84.72857143,456.6529716,0.347028377,-0.857142857,0.428571429,1.476190476,0,0.047619048,0,Protein,Lignin,Lipid,84.72857143,-153.0919247,0.038365809,0.034329664,1779.3,-3214.930419,1
C21H32O10,443.1922057,21,32,10,0,0,0,0,0,CHO,Protein,444.1994822,0.146443318,3,0,0.0625,6,-4,-4,76.58571429,442.6973334,0.302666645,-0.571428571,0.476190476,1.523809524,0,0,NA,Protein,Protein,Other,76.58571429,-146.0142701,0.043144154,0.039131376,1608.3,-3066.299673,3
C21H32O11,459.1872169,21,32,11,0,0,0,0,0,CHO,Protein,460.1944934,-0.068442453,4,0,0.032258065,6,-5,-5,73.87142857,458.6744844,0.325515648,-0.476190476,0.523809524,1.523809524,0,0,NA,Protein,Protein,Other,73.87142857,-144.9234279,0.044857182,0.040641751,1551.3,-3043.391986,2
C21H32O12,475.1819356,21,32,12,0,0,0,0,0,CHO,AminoSugar,476.189212,0.345367041,4,0,0,6,-6,-6,71.15714286,474.6513432,0.348656829,-0.380952381,0.571428571,1.523809524,0,0,NA,Amino Sugar,Amino Sugar,Other,71.15714286,-143.8325857,0.046636115,0.042205651,1494.3,-3020.484299,2
C21H32O15S,555.1389225,21,32,15,0,0,1,0,0,CHOS,Carb,556.1461989,-0.014173886,-1,0,0,6,-9,-10,60.3,554.5190494,0.480950616,0,0.714285714,1.523809524,0,0,NA,Carbohydrate,Carbohydrate,Other,60.3,-141.3717807,0.05509347,0.046287478,1266.3,-2968.807396,1
C21H32O4,347.2228007,21,32,4,0,0,0,0,0,CHO,Lipid,348.2300771,-0.050614969,1,0.117647059,0.210526316,6,2,2,92.87142857,346.8350886,0.164911407,-1.142857143,0.19047619,1.523809524,0,0,NA,Other,Lipid,Other,92.87142857,-152.5593235,0.034065425,0.031053598,1950.3,-3203.745793,1
C21H32O5,363.2177281,21,32,5,0,0,0,0,0,CHO,Lipid,364.2250046,-0.083512739,1,0.0625,0.189189189,6,1,1,90.15714286,362.8121559,0.187844072,-1.047619048,0.238095238,1.523809524,0,0,NA,Other,Lipid,Other,90.15714286,-151.4684812,0.035450281,0.032293781,1893.3,-3180.838106,1
C21H32O6,379.2126518,21,32,6,0,0,0,0,0,CHO,Lipid,380.2199283,-0.103970675,1,0,0.166666667,6,0,0,87.44285714,378.7892196,0.21078041,-0.952380952,0.285714286,1.523809524,0,0,NA,Other,Lipid,Other,87.44285714,-150.377639,0.036882904,0.033573689,1836.3,-3157.930419,1
C21H32O7,395.2075813,21,32,7,0,0,0,0,0,CHO,Protein,396.2148577,-0.137186057,1,0,0.142857143,6,-1,-1,84.72857143,394.766289,0.233711046,-0.857142857,0.333333333,1.523809524,0,0,NA,Protein,Protein,Other,84.72857143,-149.2867968,0.038365809,0.034895264,1779.3,-3135.022733,1
C21H32O8,411.2022993,21,32,8,0,0,0,0,0,CHO,Protein,412.2095758,0.345052282,2,0,0.117647059,6,-2,-2,82.01428571,410.7431471,0.256852858,-0.761904762,0.380952381,1.523809524,0,0,NA,Protein,Protein,Other,82.01428571,-148.1959546,0.039901689,0.036260573,1722.3,-3112.115046,2
C21H32O9,427.1973395,21,32,9,0,0,0,0,0,CHO,Protein,428.204616,0.038914299,2,0,0.090909091,6,-3,-3,79.3,426.7203271,0.27967287,-0.666666667,0.428571429,1.523809524,0,0,NA,Protein,Protein,Other,79.3,-147.1051123,0.041493436,0.037671824,1665.3,-3089.207359,1
C21H33O10P,475.1739813,21,33,10,0,0,0,1,0,CHOP,Protein,476.1812578,-0.260365536,4,0,0,6,-4,-5,84.72857143,474.6433978,0.356602208,-0.857142857,0.476190476,1.571428571,0,0.047619048,0,Protein,Protein,Lipid,84.72857143,-153.0919247,0.038365809,0.034329664,1779.3,-3214.930419,1
C21H33O11P,491.1689084,21,33,11,0,0,0,1,0,CHOP,Protein,492.1761849,-0.277222058,7,0,0,6,-5,-6,82.01428571,490.6204648,0.379535203,-0.761904762,0.523809524,1.571428571,0,0.047619048,0,Protein,Protein,Lipid,82.01428571,-152.0010825,0.039901689,0.035676168,1722.3,-3192.022733,1
C21H33O13N,506.1875783,21,33,13,1,0,0,0,0,CHON,AminoSugar,507.1948548,0.661249578,-1,0,0,6,-7,-8,65.72857143,505.6223647,0.377635269,-0.19047619,0.619047619,1.571428571,0.047619048,0,NA,Amino Sugar,Amino Sugar,Other,65.72857143,-139.7483373,0.054360583,0.046841629,1380.3,-2934.715082,2
C21H33O8P,443.1841796,21,33,8,0,0,0,1,0,CHOP,Protein,444.1914561,-0.341205481,3,0,0.0625,6,-2,-3,90.15714286,442.6893162,0.310683774,-1.047619048,0.380952381,1.571428571,0,0.047619048,0,Protein,Protein,Lipid,90.15714286,-155.2736092,0.035450281,0.031763168,1893.3,-3260.745793,1
C21H34O10,445.2079177,21,34,10,0,0,0,0,0,CHO,Protein,446.2151942,0.006950555,3,0,0,5,-5,-5,79.3,444.7107946,0.289205394,-0.666666667,0.476190476,1.619047619,0,0,NA,Protein,Protein,Other,79.3,-147.1051123,0.041493436,0.037671824,1665.3,-3089.207359,2
C21H34O11,461.2027689,21,34,11,0,0,0,0,0,CHO,Protein,462.2100454,0.144008596,4,0,0,5,-6,-6,76.58571429,460.6877858,0.312214227,-0.571428571,0.523809524,1.619047619,0,0,NA,Protein,Protein,Other,76.58571429,-146.0142701,0.043144154,0.039131376,1608.3,-3066.299673,2
C21H34O12,477.1974094,21,34,12,0,0,0,0,0,CHO,AminoSugar,478.2046859,0.71235503,5,0,0,5,-7,-7,73.87142857,476.6645665,0.335433452,-0.476190476,0.571428571,1.619047619,0,0,NA,Amino Sugar,Amino Sugar,Other,73.87142857,-144.9234279,0.044857182,0.040641751,1551.3,-3043.391986,3
C21H34O12NP,522.1745344,21,34,12,1,0,0,1,0,CHONP,AminoSugar,523.1818109,0.097816809,-1,0,0,6,-6,-8,76.58571429,521.5914697,0.408530321,-0.571428571,0.571428571,1.619047619,0.047619048,0.047619048,1,Amino Sugar,Amino Sugar,Lipid,76.58571429,-147.9168341,0.043144154,0.038817774,1608.3,-3106.253516,1
C21H34O5,365.2334124,21,34,5,0,0,0,0,0,CHO,Lipid,366.2406888,-0.176497578,1,0,0.135135135,5,0,0,92.87142857,364.8255895,0.174410515,-1.142857143,0.238095238,1.619047619,0,0,NA,Lipid,Lipid,Other,92.87142857,-152.5593235,0.034065425,0.031053598,1950.3,-3203.745793,1
C21H34O6,381.2282913,21,34,6,0,0,0,0,0,CHO,Lipid,382.2355678,-0.07575648,1,0,0.111111111,5,-1,-1,90.15714286,380.8026084,0.197391602,-1.047619048,0.285714286,1.619047619,0,0,NA,Lipid,Lipid,Other,90.15714286,-151.4684812,0.035450281,0.032293781,1893.3,-3180.838106,1
C21H34O7,397.2232052,21,34,7,0,0,0,0,0,CHO,Protein,398.2304817,-0.070842776,2,0,0.085714286,5,-2,-2,87.44285714,396.7796622,0.220337789,-0.952380952,0.333333333,1.619047619,0,0,NA,Protein,Protein,Other,87.44285714,-150.377639,0.036882904,0.033573689,1836.3,-3157.930419,1
C21H34O8,413.2180661,21,34,8,0,0,0,0,0,CHO,Protein,414.2253426,0.061483706,2,0,0.058823529,5,-3,-3,84.72857143,412.7566631,0.243336851,-0.857142857,0.380952381,1.619047619,0,0,NA,Protein,Protein,Other,84.72857143,-149.2867968,0.038365809,0.034895264,1779.3,-3135.022733,1
C21H34O9,429.2129876,21,34,9,0,0,0,0,0,CHO,Protein,430.220264,0.043350095,2,0,0.03030303,5,-4,-4,82.01428571,428.7337245,0.266275483,-0.761904762,0.428571429,1.619047619,0,0,NA,Protein,Protein,Other,82.01428571,-148.1959546,0.039901689,0.036260573,1722.3,-3112.115046,1
C21H35O10P,477.1895617,21,35,10,0,0,0,1,0,CHOP,Protein,478.1968382,-0.113600358,5,0,0,5,-5,-6,87.44285714,476.6567276,0.343272417,-0.952380952,0.476190476,1.666666667,0,0.047619048,0,Protein,Protein,Lipid,87.44285714,-154.182767,0.036882904,0.033026002,1836.3,-3237.838106,1
C21H35O11P,493.1846305,21,35,11,0,0,0,1,0,CHOP,Protein,494.191907,-0.421964211,6,0,0,5,-6,-7,84.72857143,492.6339362,0.366063823,-0.857142857,0.523809524,1.666666667,0,0.047619048,0,Protein,Protein,Lipid,84.72857143,-153.0919247,0.038365809,0.034329664,1779.3,-3214.930419,1
C21H35O12P,509.179341,21,35,12,0,0,0,1,0,CHOP,AminoSugar,510.1866175,-0.00857242,-1,0,0,5,-7,-8,82.01428571,508.6107868,0.389213196,-0.761904762,0.571428571,1.666666667,0,0.047619048,0,Amino Sugar,Amino Sugar,Lipid,82.01428571,-152.0010825,0.039901689,0.035676168,1722.3,-3192.022733,1
C21H35O5P,397.2151289,21,35,5,0,0,0,1,0,CHOP,Lipid,398.2224054,-0.48883862,2,0,0.085714286,5,0,-1,101.0142857,396.771595,0.228405018,-1.428571429,0.238095238,1.666666667,0,0.047619048,0,Lipid,Lipid,Lipid,101.0142857,-159.6369781,0.030174705,0.027084019,2121.3,-3352.37654,1
C21H35O6P,413.2100122,21,35,6,0,0,0,1,0,CHOP,Lipid,414.2172887,-0.394223775,2,0,0.058823529,5,-1,-2,98.3,412.7486182,0.251381798,-1.333333333,0.285714286,1.666666667,0,0.047619048,0,Lipid,Lipid,Lipid,98.3,-158.5461359,0.031429765,0.028201318,2064.3,-3329.468853,1
C21H35O9P,461.1948089,21,35,9,0,0,0,1,0,CHOP,Protein,462.2020854,-0.467589459,3,0,0,5,-4,-5,90.15714286,460.6798346,0.320165357,-1.047619048,0.428571429,1.666666667,0,0.047619048,0,Protein,Protein,Lipid,90.15714286,-155.2736092,0.035450281,0.031763168,1893.3,-3260.745793,1
C21H36O10,447.2234126,21,36,10,0,0,0,0,0,CHO,Protein,448.230689,0.353253293,2,0,0,4,-6,-6,82.01428571,446.7240389,0.275961087,-0.761904762,0.476190476,1.714285714,0,0,NA,Protein,Protein,Other,82.01428571,-148.1959546,0.039901689,0.036260573,1722.3,-3112.115046,3
C21H36O11NP,508.1955577,21,36,11,1,0,0,1,0,CHONP,Protein,509.2028342,-0.464845865,-1,0,0,5,-6,-8,82.01428571,507.628102,0.371897952,-0.761904762,0.523809524,1.714285714,0.047619048,0.047619048,1,Protein,Protein,Lipid,82.01428571,-150.0985185,0.039901689,0.035967349,1722.3,-3152.068889,1
C21H36O12NP,524.1903581,21,36,12,1,0,0,1,0,CHONP,AminoSugar,525.1976346,-0.233198954,-1,0,0,5,-7,-9,79.3,523.6050425,0.394957492,-0.666666667,0.571428571,1.714285714,0.047619048,0.047619048,1,Amino Sugar,Amino Sugar,Lipid,79.3,-149.0076763,0.041493436,0.037368668,1665.3,-3129.161203,1
C21H36O3S,367.2312161,21,36,3,0,0,1,0,0,CHOS,Lipid,368.2384926,0.062797057,2,0,0.081081081,4,1,0,98.3,366.8211625,0.178837536,-1.333333333,0.142857143,1.714285714,0,0,NA,Lipid,Lipid,Other,98.3,-156.6435719,0.031429765,0.028442508,2064.3,-3289.51501,1
C21H36O5,367.2489513,21,36,5,0,0,0,0,0,CHO,Lipid,368.2562277,0.12638178,1,0,0.081081081,4,-1,-1,95.58571429,366.8388778,0.161122201,-1.238095238,0.238095238,1.714285714,0,0,NA,Lipid,Lipid,Other,95.58571429,-153.6501657,0.032725986,0.029851321,2007.3,-3226.65348,1
C21H36O6,383.2439132,21,36,6,0,0,0,0,0,CHO,Lipid,384.2511897,-0.002025595,1,0,0.055555556,4,-2,-2,92.87142857,382.8159796,0.184020378,-1.142857143,0.285714286,1.714285714,0,0,NA,Lipid,Lipid,Other,92.87142857,-152.5593235,0.034065425,0.031053598,1950.3,-3203.745793,1
C21H36O7,399.2388025,21,36,7,0,0,0,0,0,CHO,Protein,400.2460789,0.0613893,1,0,0.028571429,4,-3,-3,90.15714286,398.7930089,0.206991141,-1.047619048,0.333333333,1.714285714,0,0,NA,Protein,Protein,Other,90.15714286,-151.4684812,0.035450281,0.032293781,1893.3,-3180.838106,1
C21H36O8,415.2336924,21,36,8,0,0,0,0,0,CHO,Protein,416.2409688,0.118439105,1,0,0,4,-4,-4,87.44285714,414.7700387,0.229961284,-0.952380952,0.380952381,1.714285714,0,0,NA,Protein,Protein,Other,87.44285714,-150.377639,0.036882904,0.033573689,1836.3,-3157.930419,1
C21H36O9,431.2286229,21,36,9,0,0,0,0,0,CHO,Protein,432.2358994,0.077231239,1,0,0,4,-5,-5,84.72857143,430.7471092,0.252890827,-0.857142857,0.428571429,1.714285714,0,0,NA,Protein,Protein,Other,84.72857143,-149.2867968,0.038365809,0.034895264,1779.3,-3135.022733,2
C21H37O10P,479.2053091,21,37,10,0,0,0,1,0,CHOP,Protein,480.2125856,-0.315837223,4,0,0,4,-6,-7,90.15714286,478.6702242,0.329775808,-1.047619048,0.476190476,1.761904762,0,0.047619048,0,Protein,Protein,Lipid,90.15714286,-155.2736092,0.035450281,0.031763168,1893.3,-3260.745793,1
C21H37O11P,495.2001254,21,37,11,0,0,0,1,0,CHOP,Protein,496.2074018,-0.10741057,6,0,0,4,-7,-8,87.44285714,494.6471805,0.352819512,-0.952380952,0.523809524,1.761904762,0,0.047619048,0,Protein,Protein,Lipid,87.44285714,-154.182767,0.036882904,0.033026002,1836.3,-3237.838106,1
C21H37O6P,415.2256541,21,37,6,0,0,0,1,0,CHOP,Lipid,416.2329306,-0.3728342,2,0,0,4,-2,-3,101.0142857,414.7620095,0.237990526,-1.428571429,0.285714286,1.761904762,0,0.047619048,0,Lipid,Lipid,Lipid,101.0142857,-159.6369781,0.030174705,0.027084019,2121.3,-3352.37654,1
C21H37O7P,431.2206124,21,37,7,0,0,0,1,0,CHOP,Protein,432.2278889,-0.459962031,3,0,0,4,-3,-4,98.3,430.7391076,0.260892394,-1.333333333,0.333333333,1.761904762,0,0.047619048,0,Protein,Protein,Lipid,98.3,-158.5461359,0.031429765,0.028201318,2064.3,-3329.468853,1
C21H37O8N,430.2445567,21,37,8,1,0,0,0,0,CHON,Protein,431.2518332,0.194818833,1,0,0,4,-4,-5,84.72857143,429.7641418,0.235858229,-0.857142857,0.380952381,1.761904762,0.047619048,0,NA,Protein,Protein,Other,84.72857143,-147.3842328,0.038365809,0.035181002,1779.3,-3095.068889,1
C21H37O8P,447.2154152,21,37,8,0,0,0,1,0,CHOP,Protein,448.2226917,-0.194194447,4,0,0,4,-4,-5,95.58571429,446.7160505,0.283949478,-1.238095238,0.380952381,1.761904762,0,0.047619048,0,Protein,Protein,Lipid,95.58571429,-157.4552936,0.032725986,0.029352547,2007.3,-3306.561166,1
C21H37O9P,463.210366,21,37,9,0,0,0,1,0,CHOP,Protein,464.2176425,-0.265374108,3,0,0,4,-5,-6,92.87142857,462.6931412,0.306858812,-1.142857143,0.428571429,1.761904762,0,0.047619048,0,Protein,Protein,Lipid,92.87142857,-156.3644514,0.034065425,0.030539274,1950.3,-3283.65348,1
C21H38O10NP,494.2160774,21,38,10,1,0,0,1,0,CHONP,Protein,495.2233538,-0.042163209,4,0,0,4,-6,-8,87.44285714,493.6642313,0.335768718,-0.952380952,0.476190476,1.80952381,0.047619048,0.047619048,1,Protein,Protein,Lipid,87.44285714,-152.280203,0.036882904,0.033298919,1836.3,-3197.884263,1
C21H38O11NP,510.2111059,21,38,11,1,0,0,1,0,CHONP,Protein,511.2183824,-0.263685398,-1,0,0,4,-7,-9,84.72857143,509.6413996,0.358600367,-0.857142857,0.523809524,1.80952381,0.047619048,0.047619048,1,Protein,Protein,Lipid,84.72857143,-151.1893608,0.038365809,0.034611492,1779.3,-3174.976576,1
C21H38O12NP,526.2058859,21,38,12,1,0,0,1,0,CHONP,AminoSugar,527.2131623,-0.000261849,-1,0,0,4,-8,-10,82.01428571,525.6183197,0.381680322,-0.761904762,0.571428571,1.80952381,0.047619048,0.047619048,1,Other,Amino Sugar,Lipid,82.01428571,-150.0985185,0.039901689,0.035967349,1722.3,-3152.068889,1
C21H38O5,369.2645524,21,38,5,0,0,0,0,0,CHO,Lipid,370.2718289,0.257760833,1,0,0.027027027,3,-2,-2,98.3,368.8522283,0.147771676,-1.333333333,0.238095238,1.80952381,0,0,NA,Lipid,Lipid,Other,98.3,-154.7410079,0.031429765,0.028685237,2064.3,-3249.561166,2
C21H38O6,385.2595906,21,38,6,0,0,0,0,0,CHO,Lipid,386.266867,-0.072724137,1,0,0,3,-3,-3,95.58571429,384.8294063,0.170593724,-1.238095238,0.285714286,1.80952381,0,0,NA,Lipid,Lipid,Other,95.58571429,-153.6501657,0.032725986,0.029851321,2007.3,-3226.65348,1
C21H38O7,401.2544603,21,38,7,0,0,0,0,0,CHO,Protein,402.2617368,0.041805845,1,0,0,3,-4,-4,92.87142857,400.806416,0.193584024,-1.142857143,0.333333333,1.80952381,0,0,NA,Protein,Protein,Other,92.87142857,-152.5593235,0.034065425,0.031053598,1950.3,-3203.745793,1
C21H38O8,417.2493486,21,38,8,0,0,0,0,0,CHO,Protein,418.256625,0.103179041,1,0,0,3,-5,-5,90.15714286,416.7834442,0.216555776,-1.047619048,0.380952381,1.80952381,0,0,NA,Protein,Protein,Other,90.15714286,-151.4684812,0.035450281,0.032293781,1893.3,-3180.838106,1
C21H38O9,433.2441921,21,38,9,0,0,0,0,0,CHO,Protein,434.2514685,0.263209486,1,0,0,3,-6,-6,87.44285714,432.7604277,0.239572283,-0.952380952,0.428571429,1.80952381,0,0,NA,Protein,Protein,Other,87.44285714,-150.377639,0.036882904,0.033573689,1836.3,-3157.930419,2
C21H39O10P,481.2208584,21,39,10,0,0,0,1,0,CHOP,Protein,482.2281349,-0.105484626,4,0,0,3,-7,-8,92.87142857,480.6835229,0.316477126,-1.142857143,0.476190476,1.857142857,0,0.047619048,0,Protein,Protein,Lipid,92.87142857,-156.3644514,0.034065425,0.030539274,1950.3,-3283.65348,1
C21H39O11P,497.2157304,21,39,11,0,0,0,1,0,CHOP,Protein,498.2230068,-0.016524026,6,0,0,3,-8,-9,90.15714286,496.6605348,0.339465156,-1.047619048,0.523809524,1.857142857,0,0.047619048,0,Protein,Protein,Lipid,90.15714286,-155.2736092,0.035450281,0.031763168,1893.3,-3260.745793,1
C21H39O5P,401.2464231,21,39,5,0,0,0,1,0,CHOP,Lipid,402.2536996,-0.469140691,2,0,0,3,-2,-3,106.4428571,400.7983878,0.201612222,-1.619047619,0.238095238,1.857142857,0,0.047619048,0,Lipid,Lipid,Lipid,106.4428571,-161.8186625,0.027780465,0.024945379,2235.3,-3398.191913,1
C21H39O7P,433.2361951,21,39,7,0,0,0,1,0,CHOP,Protein,434.2434716,-0.30282141,2,0,0,3,-4,-5,101.0142857,432.7524397,0.247560258,-1.428571429,0.333333333,1.857142857,0,0.047619048,0,Protein,Protein,Lipid,101.0142857,-159.6369781,0.030174705,0.027084019,2121.3,-3352.37654,1
C21H39O8P,449.2310912,21,39,8,0,0,0,1,0,CHOP,Protein,450.2383677,-0.250800192,3,0,0,3,-5,-6,98.3,448.7294757,0.270524258,-1.333333333,0.380952381,1.857142857,0,0.047619048,0,Protein,Protein,Lipid,98.3,-158.5461359,0.031429765,0.028201318,2064.3,-3329.468853,1
C21H39O9P,465.2259434,21,39,9,0,0,0,1,0,CHOP,Protein,466.2332198,-0.108227125,3,0,0,3,-6,-7,95.58571429,464.7064679,0.293532091,-1.238095238,0.428571429,1.857142857,0,0.047619048,0,Protein,Protein,Lipid,95.58571429,-157.4552936,0.032725986,0.029352547,2007.3,-3306.561166,1
C21H40O10NP,496.2316912,21,40,10,1,0,0,1,0,CHONP,Protein,497.2389677,0.030846621,4,0,0,3,-7,-9,90.15714286,495.6775945,0.322405524,-1.047619048,0.476190476,1.904761905,0.047619048,0.047619048,1,Protein,Protein,Lipid,90.15714286,-153.3710452,0.035450281,0.032027591,1893.3,-3220.791949,1
C21H40O11NP,512.2267521,21,40,11,1,0,0,1,0,CHONP,Protein,513.2340286,-0.255193057,-1,0,0,3,-8,-10,87.44285714,511.6547952,0.345204818,-0.952380952,0.523809524,1.904761905,0.047619048,0.047619048,1,Protein,Protein,Lipid,87.44285714,-152.280203,0.036882904,0.033298919,1836.3,-3197.884263,1
C21H40O24N2S,735.1617706,21,40,24,2,0,1,0,0,CHONS,Other,736.169047,0.168286014,-1,0,0,3,-21,-24,38.58571429,734.3408824,0.65911764,0.761904762,1.142857143,1.904761905,0.095238095,0,NA,Other,Carbohydrate,Other,38.58571429,-128.839915,0.060778264,0.052863989,810.3,-2705.638215,1
C21H40O5,371.2803337,21,40,5,0,0,0,0,0,CHO,Lipid,372.2876101,-0.095959501,1,0,0,2,-3,-3,101.0142857,370.8657587,0.134241285,-1.428571429,0.238095238,1.904761905,0,0,NA,Lipid,Lipid,Other,101.0142857,-155.8318501,0.030174705,0.027553736,2121.3,-3272.468853,1
C21H40O6,387.2750285,21,40,6,0,0,0,0,0,CHO,Lipid,388.282305,0.473947727,1,0,0,2,-4,-4,98.3,386.8425938,0.157406232,-1.333333333,0.285714286,1.904761905,0,0,NA,Lipid,Lipid,Other,98.3,-154.7410079,0.031429765,0.028685237,2064.3,-3249.561166,2
