"","Mass","C","H","O","N","C13","S","P","Na","El_comp","Class","NeutralMass","Error_ppm","Candidates","AI","AI_Mod","DBE","DBE_O","DBE_AI","GFE","kmass.CH2","kdefect.CH2","NOSC","OtoC_ratio","HtoC_ratio","NtoC_ratio","PtoC_ratio","NtoP_ratio","bs1_class","bs2_class","bs3_class","delGcox0PerCmol","delGcoxPerCmol","lamO20","lamO2","delGd0","delGd","n.mf" 
"C20H28O8",395.171191,20,28,8,0,0,0,0,0,"CHO","Lignin",396.1784675,-0.125139737,1,0,0.1875,7,-1,-1,77.4,394.7299393,0.270060696,-0.6,0.4,1.4,0,0,NA,"Lignin","Lignin","Other",77.4,-146.341522789246,0.0447746804345579,0.0406227067597142,1548,-2926.83045578491,1
"C20H28O8S",427.1431663,20,28,8,0,0,1,0,0,"CHOS","Lignin",428.1504428,0.106923281,3,0,0.133333333,7,-1,-2,74.55,426.6662144,0.333785556,-0.5,0.4,1.4,0,0,NA,"Lignin","Lignin","Other",74.55,-147.193830621484,0.0466440358028906,0.0419174975032204,1491,-2943.87661242969,1
"C20H28O9",411.1660419,20,28,9,0,0,0,0,0,"CHO","Lignin",412.1733184,0.034263215,2,0,0.161290323,7,-2,-2,74.55,410.7069302,0.293069767,-0.5,0.45,1.4,0,0,NA,"Lignin","Lignin","Other",74.55,-145.196138453723,0.0466440358028906,0.0422722102775766,1491,-2903.92276907447,1
"C20H28O9NP",456.1431009,20,28,9,1,0,0,1,0,"CHONP","Lignin",457.1503774,-0.458034265,3,0,0.111111111,8,-1,-3,77.4,455.6337675,0.366232525,-0.6,0.45,1.4,0.05,0.05,1,"Lignin","Lignin","Lipid",77.4,-148.339214957007,0.0447746804345579,0.0402805391569491,1548,-2966.78429914013,1
"C20H28O9S",443.1380667,20,28,9,0,0,1,0,0,"CHOS","Lignin",444.1453432,0.1350427,4,0,0.103448276,7,-2,-3,71.7,442.6432548,0.356745182,-0.4,0.45,1.4,0,0,NA,"Lignin","Lignin","Other",71.7,-146.048446285962,0.048588618064636,0.0436149144321193,1434,-2920.96892571924,2
"C20H29O10P",459.142719,20,29,10,0,0,0,1,0,"CHOP","Lignin",460.1499955,-0.351711123,4,0,0.071428571,7,-3,-4,80.25,458.6300362,0.369963827,-0.7,0.5,1.45,0,0.05,0,"Protein;Lignin","Lignin","Lipid",80.25,-151.48229146029,0.0429762695226401,0.0383730307886697,1605,-3029.6458292058,1
"C20H29O11P",475.1376596,20,29,11,0,0,0,1,0,"CHOP","Lignin",476.144936,-0.394295158,6,0,0.037037037,7,-4,-5,77.4,474.6071166,0.392883397,-0.6,0.55,1.45,0,0.05,0,"Protein;Lignin;Amino Sugar","Lignin","Lipid",77.4,-150.336907124768,0.0447746804345579,0.039940945705343,1548,-3006.73814249536,1
"C20H29O12P",491.1325378,20,29,12,0,0,0,1,0,"CHOP","Lignin",492.1398143,-0.307562694,6,0,0,7,-5,-6,74.55,490.5841348,0.415865176,-0.5,0.6,1.45,0,0.05,0,"Lignin;Amino Sugar","Lignin","Lipid",74.55,-149.191522789246,0.0466440358028906,0.0415655014584746,1491,-2983.83045578491,1
"C20H29O7N",394.18716,20,29,7,1,0,0,0,0,"CHON","Lignin",395.1944364,-0.086365251,1,0,0.161290323,7,0,-1,77.4,393.7470071,0.252992949,-0.6,0.35,1.45,0.05,0,NA,"Protein;Lignin","Lignin","Other",77.4,-144.343830621484,0.0447746804345579,0.0409674778934608,1548,-2886.87661242969,1
"C20H29O7P",411.1579879,20,29,7,0,0,0,1,0,"CHOP","Lignin",412.1652644,-0.423552331,3,0,0.161290323,7,0,-1,88.8,410.6988852,0.30111478,-1,0.35,1.45,0,0.05,0,"Protein;Lignin","Lignin","Lipid",88.8,-154.918444466857,0.0379684922659713,0.0339809811383874,1776,-3098.36888933713,1
"C20H29O9N",426.1769689,20,29,9,1,0,0,0,0,"CHON","Lignin",427.1842454,-0.032365644,2,0,0.103448276,7,-2,-3,71.7,425.7010959,0.298904117,-0.4,0.45,1.45,0.05,0,NA,"Protein;Lignin","Lignin","Other",71.7,-142.05306195044,0.048588618064636,0.0443537399260337,1434,-2841.0612390088,2
"C20H29O9P",443.1478565,20,29,9,0,0,0,1,0,"CHOP","Lignin",444.155133,-0.481687347,3,0,0.103448276,7,-2,-3,83.1,442.6530337,0.346966339,-0.8,0.45,1.45,0,0.05,0,"Protein;Lignin","Lignin","Lipid",83.1,-152.627675795812,0.041244839625061,0.0368588452522818,1662,-3052.55351591625,1
"C20H29O9S2P",507.091775,20,29,9,0,0,2,1,0,"CHOSP","Lignin",508.0990514,0.017685081,-1,0,0,7,-2,-5,77.4,506.5255518,0.474448239,-0.6,0.45,1.45,0,0.05,0,"Protein;Lignin","Lignin","Lipid",77.4,-154.33229146029,0.0447746804345579,0.0392693659300785,1548,-3086.6458292058,1
"C20H30O10",429.1765924,20,30,10,0,0,0,0,0,"CHO","Protein",430.1838688,0.065867402,3,0,0.066666667,6,-4,-4,74.55,428.69737,0.302630035,-0.5,0.5,1.5,0,0,NA,"Protein","Protein","Other",74.55,-145.196138453723,0.0466440358028906,0.0422722102775766,1491,-2903.92276907447,2
"C20H30O10S",461.1483028,20,30,10,0,0,1,0,0,"CHOS","Protein",462.1555792,0.840901751,3,0,0,6,-4,-5,71.7,460.6333805,0.366619535,-0.4,0.5,1.5,0,0,NA,"Protein","Protein","Other",71.7,-146.048446285962,0.048588618064636,0.0436149144321193,1434,-2920.96892571924,1
"C20H30O11",445.1715289,20,30,11,0,0,0,0,0,"CHO","AminoSugar",446.1788054,0.014405298,4,0,0.034482759,6,-5,-5,71.7,444.6744464,0.325553594,-0.4,0.55,1.5,0,0,NA,"Protein;Amino Sugar","Protein","Other",71.7,-144.050754118201,0.048588618064636,0.0439828751733889,1434,-2881.01508236402,2
"C20H30O16N2S",585.1242623,20,30,16,2,0,1,0,0,"CHONS","Carb",586.1315388,0.110643069,-1,0,0,7,-9,-12,46.05,584.4709073,0.52909268,0.5,0.8,1.5,0.1,0,NA,"Carbohydrate","Carbohydrate","Other",46.05,-131.74460293074,0.0603900099833459,0.0533395118258657,921,-2634.8920586148,1
"C20H30O17N2S",601.1194347,20,30,17,2,0,1,0,0,"CHONS","Carb",602.1267111,-0.320341298,-1,0,0,7,-10,-13,43.2,600.4482193,0.551780673,0.6,0.85,1.5,0.1,0,NA,"Carbohydrate","Carbohydrate","Other",43.2,-130.599218595218,0.0616578649368586,0.0541667640192119,864,-2611.98437190435,1
"C20H30O22N2S",681.0939683,20,30,22,2,0,1,0,0,"CHONS","Other",682.1012448,-0.224907395,-1,0,0,7,-15,-18,28.95,680.3334527,0.666547317,1.1,1.1,1.5,0.1,0,NA,"Other","Carbohydrate","Other",28.95,-124.872296917606,0.0687934585722183,0.0584853169402836,579,-2497.44593835213,1
"C20H30O4",333.2071238,20,30,4,0,0,0,0,0,"CHO","Lipid",334.2144003,0.027381884,1,0.125,0.222222222,6,2,2,91.65,332.8350618,0.164938218,-1.1,0.2,1.5,0,0,NA,"Other","Lipid","Other",91.65,-152.068444466857,0.0364169957809599,0.0331872273383856,1833,-3041.36888933713,1
"C20H30O5",349.2021049,20,30,5,0,0,0,0,0,"CHO","Lipid",350.2093813,-0.163494472,1,0.066666667,0.2,6,1,1,88.8,348.8121827,0.187817326,-1,0.25,1.5,0,0,NA,"Other","Lipid","Other",88.8,-150.923060131334,0.0379684922659713,0.0345750832377662,1776,-3018.46120262669,1
"C20H30O6",365.1969623,20,30,6,0,0,0,0,0,"CHO","Protein",366.2042387,-0.000139595,1,0,0.176470588,6,0,0,85.95,364.7891801,0.210819911,-0.9,0.3,1.5,0,0,NA,"Protein","Lipid","Other",85.95,-149.777675795812,0.0395767171356141,0.0360100334842931,1719,-2995.55351591625,1
"C20H30O6S",397.1689524,20,30,6,0,0,1,0,0,"CHOS","Protein",398.1762289,0.202094102,2,0,0.125,6,0,-1,83.1,396.72547,0.274529951,-0.8,0.3,1.5,0,0,NA,"Protein","Lipid","Other",83.1,-150.629983628051,0.041244839625061,0.0371755221062535,1662,-3012.59967256102,2
"C20H30O7",381.1918695,20,30,7,0,0,0,0,0,"CHO","Protein",382.199146,0.019110216,2,0,0.151515152,6,-1,-1,83.1,380.7662273,0.2337727,-0.8,0.35,1.5,0,0,NA,"Protein","Protein","Other",83.1,-148.63229146029,0.041244839625061,0.0374945165409305,1662,-2972.6458292058,1
"C20H30O7S",413.1637843,20,30,7,0,0,1,0,0,"CHOS","Protein",414.1710608,0.394137743,2,0,0.096774194,6,-1,-2,80.25,412.7024419,0.297558072,-0.7,0.35,1.5,0,0,NA,"Protein","Protein","Other",80.25,-149.484599292529,0.0429762695226401,0.0387008657919884,1605,-2989.69198585058,2
"C20H30O8",397.1867602,20,30,8,0,0,0,0,0,"CHO","Protein",398.1940367,0.078548068,2,0,0.125,6,-2,-2,80.25,396.7432579,0.256742089,-0.7,0.4,1.5,0,0,NA,"Protein","Protein","Other",80.25,-147.486907124768,0.0429762695226401,0.039031142173021,1605,-2949.73814249536,1
"C20H30O8NP",442.1637834,20,30,8,1,0,0,1,0,"CHONP","Protein",443.1710599,-0.352995746,3,0,0.071428571,7,-1,-3,83.1,441.6700594,0.329940605,-0.8,0.4,1.5,0.05,0.05,1,"Protein","Protein","Lipid",83.1,-150.629983628051,0.041244839625061,0.0371755221062535,1662,-3012.59967256102,1
"C20H30O8S",429.1587517,20,30,8,0,0,1,0,0,"CHOS","Protein",430.1660281,0.256857128,3,0,0.066666667,6,-2,-3,77.4,428.6795492,0.320450824,-0.6,0.4,1.5,0,0,NA,"Protein","Protein","Other",77.4,-148.339214957007,0.0447746804345579,0.0402805391569491,1548,-2966.78429914013,2
"C20H30O9",413.1816156,20,30,9,0,0,0,0,0,"CHO","Protein",414.188892,0.218538783,2,0,0.096774194,6,-3,-3,77.4,412.7202533,0.279746704,-0.6,0.45,1.5,0,0,NA,"Protein","Protein","Other",77.4,-146.341522789246,0.0447746804345579,0.0406227067597142,1548,-2926.83045578491,1
"C20H30O9NP",458.1586159,20,30,9,1,0,0,1,0,"CHONP","Protein",459.1658923,-0.161729534,3,0,0.037037037,7,-2,-4,80.25,457.6470319,0.352968133,-0.7,0.45,1.5,0.05,0.05,1,"Protein","Protein","Lipid",80.25,-149.484599292529,0.0429762695226401,0.0387008657919884,1605,-2989.69198585058,1
"C20H30O9S",445.1536246,20,30,9,0,0,1,0,0,"CHOS","Protein",446.160901,0.341175786,4,0,0.034482759,6,-3,-4,74.55,444.6565621,0.343437948,-0.5,0.45,1.5,0,0,NA,"Protein","Protein","Other",74.55,-147.193830621484,0.0466440358028906,0.0419174975032204,1491,-2943.87661242969,3
"C20H31O10P",461.1583343,20,31,10,0,0,0,1,0,"CHOP","Protein",462.1656108,-0.274851307,4,0,0,6,-4,-5,83.1,460.6434008,0.35659923,-0.8,0.5,1.55,0,0.05,0,"Protein","Protein","Lipid",83.1,-152.627675795812,0.041244839625061,0.0368588452522819,1662,-3052.55351591625,1
"C20H31O11N",460.1823248,20,31,11,1,0,0,0,0,"CHON","AminoSugar",461.1896012,0.237640565,4,0,0,6,-5,-6,68.85,459.6684811,0.331518916,-0.3,0.55,1.55,0.05,0,NA,"Protein;Amino Sugar","Protein","Other",68.85,-140.907677614918,0.0506130614033209,0.0461432040796185,1377,-2818.15355229835,2
"C20H31O11P",477.1531747,20,31,11,0,0,0,1,0,"CHOP","AminoSugar",478.1604511,-0.110393515,7,0,0,6,-5,-6,80.25,476.6203812,0.37961883,-0.7,0.55,1.55,0,0.05,0,"Protein;Amino Sugar","Protein","Lipid",80.25,-151.48229146029,0.0429762695226401,0.0383730307886697,1605,-3029.6458292058,1
"C20H31O12N",476.1776853,20,31,12,1,0,0,0,0,"CHON","AminoSugar",477.1849618,-0.704783474,3,0,0,6,-6,-7,66,475.6459811,0.354018947,-0.2,0.6,1.55,0.05,0,NA,"Amino Sugar","Amino Sugar","Other",66,-139.762293279395,0.0570380772666314,0.0492712258845087,1320,-2795.24586558791,1
"C20H31O7P",413.1736056,20,31,7,0,0,0,1,0,"CHOP","Protein",414.1808821,-0.343355962,2,0,0.096774194,6,-1,-2,91.65,412.7122523,0.287747735,-1.1,0.35,1.55,0,0.05,0,"Protein","Protein","Lipid",91.65,-156.063828802379,0.0364169957809599,0.0326123971307662,1833,-3121.27657604758,1
"C20H31O8N",412.1977027,20,31,8,1,0,0,0,0,"CHON","Protein",413.2049792,-0.029612449,2,0,0.066666667,6,-2,-3,77.4,411.7374391,0.262560891,-0.6,0.4,1.55,0.05,0,NA,"Protein","Protein","Other",77.4,-144.343830621484,0.0447746804345579,0.0409674778934608,1548,-2886.87661242969,1
"C20H31O8P",429.1685491,20,31,8,0,0,0,1,0,"CHOP","Protein",430.1758256,-0.397731056,3,0,0.066666667,6,-2,-3,88.8,428.6893357,0.310664327,-1,0.4,1.55,0,0.05,0,"Protein","Protein","Lipid",88.8,-154.918444466857,0.0379684922659713,0.0339809811383874,1776,-3098.36888933713,1
"C20H31O8S2P",493.1123332,20,31,8,0,0,2,1,0,"CHOSP","Protein",494.1196096,0.37685706,6,0,0,6,-2,-5,83.1,492.5617195,0.438280454,-0.8,0.4,1.55,0,0.05,0,"Protein","Protein","Lipid",83.1,-156.623060131334,0.041244839625061,0.036232343988052,1662,-3132.46120262669,1
"C20H31O9N",428.1925676,20,31,9,1,0,0,0,0,"CHON","Protein",429.199844,0.087547657,2,0,0.034482759,6,-3,-4,74.55,427.7144439,0.285556089,-0.5,0.45,1.55,0.05,0,NA,"Protein","Protein","Other",74.55,-143.198446285962,0.0466440358028906,0.0426296713552455,1491,-2863.96892571924,1
"C20H31O9P",445.1634705,20,31,9,0,0,0,1,0,"CHOP","Protein",446.170747,-0.398728221,3,0,0.034482759,6,-3,-4,85.95,444.666397,0.33360297,-0.9,0.45,1.55,0,0.05,0,"Protein","Protein","Lipid",85.95,-153.773060131334,0.0395767171356141,0.0353956738185071,1719,-3075.46120262669,1
"C20H32O10",431.1922364,20,32,10,0,0,0,0,0,"CHO","Protein",432.1995128,0.079610633,3,0,0,5,-5,-5,77.4,430.7107633,0.28923673,-0.6,0.5,1.6,0,0,NA,"Protein","Protein","Other",77.4,-146.341522789246,0.0447746804345579,0.0406227067597142,1548,-2926.83045578491,1
"C20H32O11",447.1869913,20,32,11,0,0,0,0,0,"CHO","AminoSugar",448.1942678,0.433083544,3,0,0,5,-6,-6,74.55,446.6876583,0.312341692,-0.5,0.55,1.6,0,0,NA,"Protein;Amino Sugar","Protein","Other",74.55,-145.196138453723,0.0466440358028906,0.0422722102775766,1491,-2903.92276907447,2
"C20H32O20N2S",651.1194523,20,32,20,2,0,1,0,0,"CHONS","Carb",652.1267287,0.28127919,-1,0,0,6,-14,-17,37.5,650.3924065,0.607593524,0.8,1,1.6,0.1,0,NA,"Carbohydrate","Carbohydrate","Other",37.5,-128.308449924173,0.0643453393769731,0.0558630850311874,750,-2566.16899848346,1
"C20H32O5",351.2177372,20,32,5,0,0,0,0,0,"CHO","Lipid",352.2250136,-0.112090661,1,0,0.142857143,5,0,0,91.65,350.8255643,0.174435711,-1.1,0.25,1.6,0,0,NA,"Lipid","Lipid","Other",91.65,-152.068444466857,0.0364169957809599,0.0331872273383855,1833,-3041.36888933713,1
"C20H32O6",367.2126519,20,32,6,0,0,0,0,0,"CHO","Protein",368.2199283,-0.107481284,1,0,0.117647059,5,-1,-1,88.8,366.8026189,0.197381058,-1,0.3,1.6,0,0,NA,"Lipid;Protein","Lipid","Other",88.8,-150.923060131334,0.0379684922659713,0.0345750832377662,1776,-3018.46120262669,1
"C20H32O6S",399.1845539,20,32,6,0,0,1,0,0,"CHOS","Protein",400.1918304,0.322518455,2,0,0.0625,5,-1,-2,85.95,398.7388209,0.261179125,-0.9,0.3,1.6,0,0,NA,"Lipid;Protein","Lipid","Other",85.95,-151.775367963573,0.0395767171356141,0.0357017526443074,1719,-3035.50735927147,2
"C20H32O7",383.2075249,20,32,7,0,0,0,0,0,"CHO","Protein",384.2148013,0.005300868,2,0,0.090909091,5,-2,-2,85.95,382.7796319,0.220368067,-0.9,0.35,1.6,0,0,NA,"Protein","Protein","Other",85.95,-149.777675795812,0.0395767171356142,0.0360100334842931,1719,-2995.55351591625,1
"C20H32O7S",415.1795937,20,32,7,0,0,1,0,0,"CHOS","Protein",416.1868702,0.009382245,2,0,0.032258065,5,-2,-3,83.1,414.7160005,0.283999543,-0.8,0.35,1.6,0,0,NA,"Protein","Protein","Other",83.1,-150.629983628051,0.041244839625061,0.0371755221062535,1662,-3012.59967256102,1
"C20H32O8",399.2024375,20,32,8,0,0,0,0,0,"CHO","Protein",400.2097139,0.010166314,2,0,0.0625,5,-3,-3,83.1,398.7566845,0.24331554,-0.8,0.4,1.6,0,0,NA,"Protein","Protein","Other",83.1,-148.63229146029,0.041244839625061,0.0374945165409305,1662,-2972.6458292058,1
"C20H32O8S",431.1744536,20,32,8,0,0,1,0,0,"CHOS","Protein",432.18173,0.135717381,3,0,0,5,-3,-4,80.25,430.6930003,0.306999674,-0.7,0.4,1.6,0,0,NA,"Protein","Protein","Other",80.25,-149.484599292529,0.0429762695226401,0.0387008657919884,1605,-2989.69198585058,1
"C20H32O9",415.1973464,20,32,9,0,0,0,0,0,"CHO","Protein",416.2046229,0.023337348,2,0,0.032258065,5,-4,-4,80.25,414.7337334,0.26626662,-0.7,0.45,1.6,0,0,NA,"Protein","Protein","Other",80.25,-147.486907124768,0.0429762695226401,0.039031142173021,1605,-2949.73814249536,2
"C20H32O9S",447.1692235,20,32,9,0,0,1,0,0,"CHOS","Protein",448.1765,0.453739139,4,0,0,5,-4,-5,77.4,446.6699103,0.330089656,-0.6,0.45,1.6,0,0,NA,"Protein","Protein","Other",77.4,-148.339214957007,0.0447746804345579,0.0402805391569491,1548,-2966.78429914013,3
"C20H33O10N",446.2031197,20,33,10,1,0,0,0,0,"CHON","Protein",447.2103961,0.112173624,3,0,0,5,-5,-6,74.55,445.7048853,0.295114736,-0.5,0.5,1.65,0.05,0,NA,"Protein","Protein","Other",74.55,-143.198446285962,0.0466440358028906,0.0426296713552455,1491,-2863.96892571924,2
"C20H33O10P",463.1739081,20,33,10,0,0,0,1,0,"CHOP","Protein",464.1811846,-0.109434843,5,0,0,5,-5,-6,85.95,462.656724,0.343276003,-0.9,0.5,1.65,0,0.05,0,"Protein","Protein","Lipid",85.95,-153.773060131334,0.0395767171356141,0.0353956738185072,1719,-3075.46120262669,1
"C20H33O11P",479.1689644,20,33,11,0,0,0,1,0,"CHOP","AminoSugar",480.1762409,-0.400772219,6,0,0,5,-6,-7,83.1,478.63392,0.36607996,-0.8,0.55,1.65,0,0.05,0,"Protein;Amino Sugar","Protein","Lipid",83.1,-152.627675795812,0.041244839625061,0.0368588452522819,1662,-3052.55351591625,1
"C20H33O12P",495.1638346,20,33,12,0,0,0,1,0,"CHOP","AminoSugar",496.1711111,-0.298352606,6,0,0,5,-7,-8,80.25,494.6109302,0.38906976,-0.7,0.6,1.65,0,0.05,0,"Amino Sugar","Amino Sugar","Lipid",80.25,-151.48229146029,0.0429762695226401,0.0383730307886697,1605,-3029.6458292058,1
"C20H33O6P",399.1943775,20,33,6,0,0,0,1,0,"CHOP","Protein",400.2016539,-0.446349307,2,0,0.0625,5,-1,-2,97.35,398.7486335,0.251366543,-1.3,0.3,1.65,0,0.05,0,"Lipid;Protein","Lipid","Lipid",97.35,-158.354597473423,0.0334725908478028,0.0300048228998144,1947,-3167.09194946847,1
"C20H33O9N",430.2083192,20,33,9,1,0,0,0,0,"CHON","Protein",431.2155956,-0.148335715,1,0,0,5,-4,-5,77.4,429.7279447,0.272055291,-0.6,0.45,1.65,0.05,0,NA,"Protein","Protein","Other",77.4,-144.343830621484,0.0447746804345579,0.0409674778934608,1548,-2886.87661242969,2
"C20H33O9P",447.179104,20,33,9,0,0,0,1,0,"CHOP","Protein",448.1863804,-0.35979368,3,0,0,5,-4,-5,88.8,446.6797798,0.320220226,-1,0.45,1.65,0,0.05,0,"Protein","Protein","Lipid",88.8,-154.918444466857,0.0379684922659713,0.0339809811383874,1776,-3098.36888933713,1
"C20H34O3S",353.2155648,20,34,3,0,0,1,0,0,"CHOS","Lipid",354.2228412,0.068913577,2,0,0.085714286,4,1,0,97.35,352.8211611,0.178838885,-1.3,0.15,1.7,0,0,NA,"Lipid","Lipid","Other",97.35,-156.356905305662,0.0334725908478028,0.0302734164803712,1947,-3127.13810611325,1
"C20H34O7",385.2231361,20,34,7,0,0,0,0,0,"CHO","Protein",386.2304126,0.105834767,1,0,0.03030303,4,-3,-3,88.8,384.7929925,0.207007493,-1,0.35,1.7,0,0,NA,"Protein","Protein","Other",88.8,-150.923060131334,0.0379684922659713,0.0345750832377662,1776,-3018.46120262669,1
"C20H34O8",401.2180808,20,34,8,0,0,0,0,0,"CHO","Protein",402.2253573,0.026852167,1,0,0,4,-4,-4,85.95,400.7700771,0.229922893,-0.9,0.4,1.7,0,0,NA,"Protein","Protein","Other",85.95,-149.777675795812,0.0395767171356141,0.0360100334842931,1719,-2995.55351591625,1
"C20H34O9",417.2128787,20,34,9,0,0,0,0,0,"CHO","Protein",418.2201551,0.30497945,1,0,0,4,-5,-5,83.1,416.747015,0.252984953,-0.8,0.45,1.7,0,0,NA,"Protein","Protein","Other",83.1,-148.63229146029,0.041244839625061,0.0374945165409305,1662,-2972.6458292058,3
"C20H35O10P",465.1896305,20,35,10,0,0,0,1,0,"CHOP","Protein",466.1969069,-0.264021443,4,0,0,4,-6,-7,88.8,464.6701956,0.329804424,-1,0.5,1.75,0,0.05,0,"Protein","Protein","Lipid",88.8,-154.918444466857,0.0379684922659713,0.0339809811383874,1776,-3098.36888933713,1
"C20H35O11P",481.1845085,20,35,11,0,0,0,1,0,"CHOP","AminoSugar",482.1917849,-0.179266918,7,0,0,4,-7,-8,85.95,480.6472135,0.35278647,-0.9,0.55,1.75,0,0.05,0,"Protein;Amino Sugar","Protein","Lipid",85.95,-153.773060131334,0.0395767171356142,0.0353956738185072,1719,-3075.46120262669,1
"C20H35O6P",401.2100146,20,35,6,0,0,0,1,0,"CHOP","Protein",402.2172911,-0.412050163,2,0,0,4,-2,-3,100.2,400.7620199,0.237980054,-1.4,0.3,1.75,0,0.05,0,"Lipid;Protein","Lipid","Lipid",100.2,-159.499981808946,0.0320743694896818,0.0287618057368007,2004,-3189.99963617891,1
"C20H35O7P",417.2048604,20,35,7,0,0,0,1,0,"CHOP","Protein",418.2121369,-0.231756681,2,0,0,4,-3,-4,97.35,416.7390058,0.26099423,-1.3,0.35,1.75,0,0.05,0,"Protein","Protein","Lipid",97.35,-158.354597473423,0.0334725908478028,0.0300048228998144,1947,-3167.09194946847,1
"C20H35O8P",433.1998888,20,35,8,0,0,0,1,0,"CHOP","Protein",434.2071652,-0.485091474,3,0,0,4,-4,-5,94.5,432.7161739,0.283826092,-1.2,0.4,1.75,0,0.05,0,"Protein","Protein","Lipid",94.5,-157.209213137901,0.0349192781530862,0.031287703731907,1890,-3144.18426275802,1
"C20H35O9P",449.1946593,20,35,9,0,0,0,1,0,"CHOP","Protein",450.2019358,-0.147897824,3,0,0,4,-5,-6,91.65,448.6930846,0.30691542,-1.1,0.45,1.75,0,0.05,0,"Protein","Protein","Lipid",91.65,-156.063828802379,0.0364169957809599,0.0326123971307662,1833,-3121.27657604758,1
"C20H37O10P",467.2052403,20,37,10,0,0,0,1,0,"CHOP","Protein",468.2125167,-0.176843308,5,0,0,3,-7,-8,91.65,466.6835547,0.316445293,-1.1,0.5,1.85,0,0.05,0,"Protein","Protein","Lipid",91.65,-156.063828802379,0.0364169957809599,0.0326123971307662,1833,-3121.27657604758,1
"C20H37O6P",403.2256482,20,37,6,0,0,0,1,0,"CHOP","Protein",404.2329246,-0.36912983,2,0,0,3,-3,-4,103.05,402.7754028,0.224597183,-1.5,0.3,1.85,0,0.05,0,"Lipid;Protein","Lipid","Lipid",103.05,-160.645366144468,0.0307222186925816,0.0275568226105404,2061,-3212.90732288936,1
"C20H37O7P",419.2205119,20,37,7,0,0,0,1,0,"CHOP","Protein",420.2277884,-0.233935666,2,0,0,3,-4,-5,100.2,418.7524065,0.247593477,-1.4,0.35,1.85,0,0.05,0,"Protein","Protein","Lipid",100.2,-159.499981808946,0.0320743694896818,0.0287618057368007,2004,-3189.99963617891,1
"C20H37O8P",435.2155119,20,37,8,0,0,0,1,0,"CHOP","Protein",436.2227883,-0.421031655,3,0,0,3,-5,-6,97.35,434.7295463,0.270453657,-1.3,0.4,1.85,0,0.05,0,"Protein","Protein","Lipid",97.35,-158.354597473423,0.0334725908478028,0.0300048228998144,1947,-3167.09194946847,1
"C20H37O9P",451.2103087,20,37,9,0,0,0,1,0,"CHOP","Protein",452.2175851,-0.145575132,3,0,0,3,-6,-7,94.5,450.7064832,0.2935168,-1.2,0.45,1.85,0,0.05,0,"Protein","Protein","Lipid",94.5,-157.209213137901,0.0349192781530862,0.031287703731907,1890,-3144.18426275802,1
"C20H38O7S",421.2265386,20,38,7,0,0,1,0,0,"CHOS","Protein",422.2338151,0.021768448,1,0,0,2,-5,-6,91.65,420.7561933,0.24380671,-1.1,0.35,1.9,0,0,NA,"Protein","Protein","Other",91.65,-154.066136634618,0.0364169957809599,0.0328988157613672,1833,-3081.32273269236,1
"C20H40O12",471.2446444,20,40,12,0,0,0,0,0,"CHO","AminoSugar",472.2519209,0.118285815,3,0,0,1,-11,-11,83.1,470.7184484,0.281551558,-0.8,0.6,2,0,0,NA,"Other","Amino Sugar","Other",83.1,-148.63229146029,0.041244839625061,0.0374945165409305,1662,-2972.6458292058,2
"C20H40O18N4",623.2266405,20,40,18,4,0,0,0,0,"CHON","Carb",624.233917,-0.250627971,-1,0,0,3,-15,-19,48.9,622.5307401,0.469259948,0.4,0.9,2,0.2,0,NA,"Carbohydrate","Carbohydrate","Other",48.9,-126.896910762979,0.0591695654309852,0.0540913424906253,978,-2537.93821525957,1
"C20H40O19N4",639.2216024,20,40,19,4,0,0,0,0,"CHON","Carb",640.2288789,-0.318225124,-1,0,0,3,-16,-20,46.05,638.5078418,0.492158157,0.5,0.95,2,0.2,0,NA,"Carbohydrate","Carbohydrate","Other",46.05,-125.751526427456,0.060390009983346,0.0549744893818206,921,-2515.03052854913,1
"C20H43O5P",393.2776995,20,43,5,0,0,0,1,0,"CHOP","Lipid",394.284976,-0.418450403,2,0,0,0,-5,-6,114.45,392.8385621,0.16143787,-1.9,0.25,2.15,0,0.05,0,"Lipid","Lipid","Lipid",114.45,-165.226903486557,0.0257315966774602,0.0230843306744835,2289,-3304.53806973114,1
"C20H4O16N4S",586.9272345,20,4,16,4,0,1,0,0,"CHONS","ConHC",587.9345109,-0.357401522,-1,0,1.142857143,21,5,0,0.45,586.2718663,0.728133739,2.1,0.8,0.2,0.2,0,NA,"Other","Cond Hydrocarbon","Other",0.449999999999996,-109.423069226862,0.0878518902819549,0.0685824926014718,8.99999999999991,-2188.46138453723,1
"C20H4O6S2",402.9377286,20,4,6,0,0,2,0,0,"CHOS","ConHC",403.945005,-0.187593451,3,0.916666667,0.933333333,19,13,11,43.2,402.4878047,0.512195316,0.6,0.3,0.2,0,0,NA,"Other","Cond Hydrocarbon","Other",43.2,-136.592295098501,0.0616578649368586,0.0525046527267413,864,-2731.84590197002,1
"C20H5O17SP",578.8912637,20,5,17,0,0,1,1,0,"CHOSP","ConHC",579.8985402,-0.059025573,-1,0,0.894736842,19,2,0,23.25,578.2448685,0.755131458,1.3,0.85,0.25,0,0.05,0,"Other","Cond Hydrocarbon","Phytochemical",23.25,-130.572296917606,0.0720662343072522,0.0571343007292115,465,-2611.44593835213,1
